Q21_rep1	Q21_rep2	Q21_rep3	Q107_rep1	Q107_rep2	Q107_rep3	Q107CI_rep1	Q107CI_rep2	Q107CI_rep3	Q107CI_rep4
0,38254	0,42294	0,5208	0,49831	0,86849	0,4358	0,78071	0,70659	0,70464	0,095538
0,078973	0,58427	0,5404	0,52255	0,91337	0,33658	0,80286	0,16254	0,54218	0,66648
0,11524	0,19454	0,44395	0,69307	0,77075	0,51819	0,22955	0,69397	0,64818	0,60839
0,29767	0,90372	0,39886	0,81786	0,64916	0,57482	0,2173	0,6768	0,081529	0,53942
0,32288	0,68463	0,51698	0,70273	0,46456	0,68382	0,54048	0,78411	0,63742	0,8618
0,38177	0,79221	0,84165	0,86802	0,50873	0,77643	0,33711	0,72297	0,88032	0,45394
0,61061	0,35034	0,79779	0,53577	0,49879	0,36175	0,47265	0,86554	0,67066	0,53292
0,29794	0,36662	0,64243	0,95471	0,49171	0,41966	0,6774	0,81479	0,95442	0,81741
0,33936	0,22261	0,69932	0,67558	0,51801	0,77968	0,62017	0,81323	0,7847	0,6837
0,49919	0,33239	0,54423	0,74346	0,51021	0,84453	0,5668	0,64135	0,64458	0,95412
0,72321	0,23093	0,67643	0,78251	0,72683	0,72567	0,66481	0,53902	0,50768	0,81108
0,88307	0,24866	0,65532	0,71177	0,53705	0,68347	0,62858	0,62613	0,18369	0,82519
0,53448	0,7266	0,72153	0,67658	0,83584	0,55731	0,5127	0,46959	0,50266	0,80911
0,45159	0,34143	0,45554	0,64018	0,6691	0,71318	0,61101	0,12245	0,39846	0,78756
0,5369	0,31813	0,89561	0,78067	0,86904	0,54458	0,36762	0,42793	0,27903	0,41288
0,56259	0,31782	0,84132	0,63084	0,84298	0,76637	0,64547	0,45351	0,2219	0,23087
0,47978	0,40145	0,48456	0,73357	0,81386	0,65753	0,27558	0,55895	0,40974	0,40928
0,79148	0,81375	0,62533	0,77128	0,64126	0,84383	0,56334	0,69493	0,65822	0,58489
0,81843	0,57096	0,53533	0,6777	0,649	0,72954	0,55735	0,64284	0,56985	0,71463
0,4571	0,71428	0,6551	0,92474	0,67158	0,9344	0,60944	0,45046	0,67107	0,4803
0,97478	0,61067	0,36672	0,5532	0,71451	0,68699	0,52589	0,82218	0,79015	0,79621
0,40018	0,65669	0,5999	0,56431	0,78379	0,67449	0,82521	0,76947	0,61625	0,78898
0,65636	0,78279	0,81767	0,78159	0,64267	0,58637	0,93039	0,7632	0,64518	0,75581
0,24661	0,6071	0,94664	0,88825	0,63832	0,64667	0,71105	0,74303	0,76622	0,8544
0,28801	0,71856	0,40068	0,48266	0,69245	0,5365	0,78886	0,72454	0,7094	0,81451
0,60093	0,81063	0,45303	0,61003	0,62105	0,27855	0,46833	0,67316	0,44926	0,52677
0,88583	0,165	0,35956	0,85686	0,55607	0,37426	0,37564	0,47873	0,42186	0,50534
0,71975	0,46876	0,79229	0,76213	0,79843	0,82297	0,50384	0,58579	0,47403	0,83282
0,62169	0,52391	0,92901	0,58011	0,66005	0,51521	0,53615	0,48958	0,86912	0,4965
0,50275	0,67607	0,79485	0,74665	0,7243	0,60317	0,73862	0,15433	0,7755	0,7779
0,46551	0,95066	0,87507	0,665	0,88859	0,40855	0,69327	0,80204	0,82259	0,37275
0,19222	0,25129	0,54996	0,72074	0,76143	0,76125	0,9133	0,40304	0,66462	0,33932
0,26819	0,94769	0,55979	0,53218	0,84787	0,70138	0,97729	0,55641	0,55819	0,46902
0,41838	0,82021	0,38439	0,96761	0,64777	0,76579	1	0,35254	0,31231	0,60933
0,43101	0,86358	0,36594	0,24221	0,94282	0,85065	0,96736	0,36683	0,25324	0,46203
0,64745	0,28882	0,79838	0,27581	0,78399	0,10654	0,87017	0,59622	0,3141	0,69094
0,73697	0,51188	0,81701	0,65939	0,47886	0,27979	0,83214	0,83156	0,35247	0,93565
0,92205	0,50511	0,83883	0,66722	0,7595	0,37785	0,70916	0,77786	0,67874	0,79616
0,75507	0,67284	0,50383	0,7074	0,83238	0,70331	0,55946	0,94431	0,71521	0,736
0,61642	0,39042	0,52079	0,86173	0,81587	0,63812	0,32493	0,76877	0,77298	0,77148
0,63195	0,6928	0,80102	0,85306	0,59789	0,72376	0,38866	0,68708	0,6832	0,703
0,57533	0,72296	0,81672	0,77483	0,46213	0,75906	0,33683	0,77172	0,74249	0,6504
0,68775	0,88307	0,62523	0,74458	0,62176	0,78023	0,43809	0,63662	0,56901	0,66324
0,71281	0,80157	0,76959	0,67821	0,75246	0,76222	0,39291	0,53473	0,60213	0,85662
0,50988	0,58105	0,72711	0,94701	0,65779	0,77561	0,63923	0,86509	0,83943	0,52894
0,41929	0,36424	0,83678	0,64688	0,54195	0,67603	0,097241	0,45032	0,27694	0,65567
0,63424	0,74553	0,67088	0,61639	0,60299	0,77296	0,34135	0,61747	0,46337	0,63003
0,45089	0,721	0,7463	0,59709	0,63364	0,61481	0,89299	0,48841	0,44127	0,7297
0,60032	0,69717	0,65329	0,9384	0,77859	0,53426	0,8669	0,31005	0,62802	0,6023
0,44562	0,53742	0,75465	0,63036	0,7673	0,60749	0,83993	0,62708	0,30485	0,61602
0,71201	0,90647	0,70706	0,65994	0,87689	0,50217	0,49725	0,76502	0,77572	0,91387
0,57192	0,67083	0,69101	0,74759	0,70077	0,46874	0,54277	0,60583	0,90682	0,68591
0,74211	0,71619	0,59516	0,24644	0,77705	0,56584	0,63153	0,5346	0,70597	0,38117
0,78158	0,72883	0,62007	0,81826	0,62057	0,26761	0,11897	0,6253	0,53741	0,16087
0,54224	0,58195	0,48507	0,75391	0,42032	0,55809	0,30164	0,34572	0,27158	0,87462
0,60258	0,32243	0,63805	0,78879	0,8204	0,58372	0,44858	0,43365	0,69952	0,89978
0,64043	0,40921	0,5841	0,67051	0,81794	0,62024	0,64649	0,82429	0,57006	0,92014
0,67487	0,79997	0,53124	0,6849	0,83769	0,2058	0,70822	0,81653	0,75784	0,55822
0,79854	0,65668	0,53898	0,7051	0,68021	0,73412	0,80166	0,75796	0,66692	0,47385
0,48082	0,49653	0,524	0,67174	0,53902	0,6412	0,73206	0,89819	0,70353	0,47706
0,3817	0,20403	0,23497	0,76987	0,48602	0,63619	0,79379	0,57294	0,82687	0,54949
0,46178	0,16313	0,60435	0,57141	0,49952	0,9416	0,58839	0,6476	0,82567	0,52424
0,72103	0,83435	0,34789	0,71723	0,76979	0,48633	0,90689	0,4498	0,66838	0,49078
0,64984	0,57241	0,8867	0,89469	0,77242	0,6483	0,62983	0,8401	0,82245	0,51446
0,71907	0,62619	0,42024	0,91029	0,84908	0,69073	0,9496	0,40701	0,50732	0,45171
0,75442	0,34422	0,48992	0,56337	0,74022	0,59463	0,62557	0,76052	0,68525	0,70539
0,94389	0,29367	0,45539	0,72054	0,68999	0,62721	0,67972	0,83858	0,67946	0,78107
0,8314	0,54255	0,71172	0,53705	0,65588	0,54981	0,77843	0,76346	0,78787	0,56047
0,70525	0,38651	0,58061	0,66226	0,957	0,58279	0,71158	0,73728	0,54828	0,96753
0,63247	0,59054	0,71099	0,95591	1	0,46565	0,090887	0,62898	0,65408	0,51725
0,25044	0,48007	0,73797	0,43713	0,57707	0,44242	0,62218	0,56326	0,32678	0,75656
0,69041	0,38982	0,35112	0,86579	0,58108	0,85189	0,57502	0,50488	0,57702	0,70514
0,25499	0,69707	0,12535	0,51797	0,59237	0,40284	0,35878	0,50597	0,77008	0,65056
0,32012	0,18719	0,36974	0,91794	0,45219	0,77394	0,59081	0,59126	0,57794	0,42669
0,69064	0,56382	0,41875	0,94136	0,6703	0,64204	0,70644	0,59399	0,64047	0,69656
0,62931	0,13667	0,17224	0,68142	0,81932	0,59471	0,74524	0,48455	0,71236	0,77634
0,53464	0,35541	0,34914	0,60138	0,54114	0,67642	0,82174	0,82111	0,37868	0,33073
0,56034	0,22125	0,28436	0,66709	0,47699	0,69471	0,87169	0,58336	0,33796	0,28014
0,63876	0,53114	0,64398	0,451	0,69194	0,72613	0,87274	0,51551	0,083233	0,72487
0,49002	0,66036	0,86714	0,83644	0,73357	0,7463	0,91086	0,67243	0,70545	0,54338
0,82794	0,72986	0,49328	0,86769	0,72093	0,82777	0,87942	0,43793	0,68725	0,1688
0,77654	0,37009	0,39223	0,80459	0,79358	0,85692	0,84843	0,41897	0,29789	0,55559
0,53588	0,12986	0,44109	0,85352	0,63751	0,89282	0,71818	0,83993	0,55179	0,94627
0,59389	0,20223	0,47929	0,82054	0,54475	0,94482	0,41611	0,61618	0,71624	0,51038
0,57563	0,41228	0,44452	0,77567	0,30439	0,95835	0,53501	0,69847	0,48687	0,50777
0,53659	0,85433	0,50689	0,51693	0,10839	0,72409	0,43539	0,81329	0,87027	0,65475
0,071067	0,80453	0,48062	0,48889	0,25659	0,83499	0,48803	0,78393	0,70625	0,73637
0,61961	0,77287	0,52681	0,83807	0,28933	0,60597	0,45724	0,73049	0,88512	0,68254
0,65303	0,60997	0,52069	0,58683	0,13162	0,42197	0,43966	0,64756	0,73856	0,6269
0,2858	0,61644	0,77482	0,5861	0,1772	0,63535	0,53387	0,6771	0,831	0,36939
0,77424	0,85618	0,58009	0,52365	0,43643	0,88065	0,44028	0,50954	0,66727	0,025175
0,56028	0,85987	0,66056	0,69118	0,54758	0,64094	0,5431	0,51278	0,54359	0,45811
0,52076	0,87395	0,90555	0,93701	0,598	0,60482	0,40972	0,46544	0,22256	0,4429
0,72261	0,25037	0,52656	0,63738	0,58896	0,60474	0,60697	0,51719	0,44869	0,60929
0,86339	0,22557	0,61155	0,27933	0,76067	0,65078	0,54041	0,10835	0,48263	0,54694
0,79833	0,15928	0,94293	0,46089	0,61069	0,73005	0,70353	0,48584	0,70517	0,45694
0,9629	0,33385	0,71113	0,60407	0,63763	0,84904	0,81608	0,11932	0,6878	0,33371
0,59018	0,36527	0,58692	0,63384	0,77015	0,86033	0,91587	0,44967	0,92261	0,5526
0,49155	0,13346	0,68442	0,56976	0,87352	0,75439	0,89107	0,1431	0,80831	0,77008
0,80563	0,10925	0,45299	0,37043	0,92846	0,80723	0,41098	0,54076	0,65616	0,79144
0,71145	0,62173	0,4391	0,43926	0,62212	0,73775	0,59066	0,51234	0,77788	0,80258
0,35573	0,45397	0,60063	0,45484	0,70587	0,55698	0,47739	0,72007	0,4774	0,61227
0,21381	0,35575	0,4941	0,47031	0,40557	0,55397	0,57959	0,77088	0,47122	0,66615
0,096569	0,35166	0,90795	0,91719	0,88747	0,87998	0,70976	0,54263	0,33014	0,56166
0,64092	0,38482	0,87758	0,45006	0,74097	0,59631	0,58563	0,70766	0,34036	0,8331
0,87406	0,67542	0,85652	0,55358	0,5768	0,72985	0,63177	0,75969	0,3206	0,66731
0,88258	0,62298	0,77114	0,85153	0,62083	0,78731	0,74241	0,47968	0,23368	0,57542
0,58882	0,78753	0,78055	0,0095064	0,92318	0,60436	0,86069	0,54276	0,52352	0,53101
0,7254	0,50425	0,63776	0,92368	0,67799	0,74433	0,78772	0,67275	0,43255	0,79821
0,57493	0,41462	0,71054	0,41653	0,59457	0,6808	0,21368	0,52315	0,22549	0,83724
0,36085	0,67092	0,76152	0,31683	0,83502	0,53182	0,092933	0,56754	0,37691	0,85217
0,18635	0,3646	0,57515	0,44163	0,42661	0,40586	0,78047	0,58858	0,25665	0,83158
0,14086	0,28452	0,65418	0,6706	0,58651	0,39587	1	0,88285	0,29408	0,79366
0,43544	0,69677	0,92885	0,88697	0,72796	0,37403	0,72417	0,79197	0,49309	0,90477
0,43261	0,33434	0,92131	0,73493	0,76307	0,65522	0,72562	0,73649	0,52767	0,41612
0,50216	0,42744	0,83442	0,62427	0,69397	0,80847	0,87773	0,6914	0,62926	0,45464
0,75861	0,82117	0,71674	0,59887	0,65199	0,49679	0,61238	0,57902	0,45451	0,88527
0,69539	0,70425	0,50294	0,49897	0,52102	0,47728	0,43506	0,52815	0,43246	0,63082
0,81825	0,44418	0,41458	0,64237	0,49432	0,59924	0,43576	0,50555	0,59516	0,55874
0,48844	0,45966	0,19127	0,79582	0,40664	0,93219	0,19635	0,50575	0,6201	0,79598
0,4107	0,41144	0,26293	0,55093	0,7651	0,69194	0,66229	0,74115	0,50824	0,84021
0,40367	0,72269	0,10101	0,50231	0,34549	0,61827	0,43837	0,50147	0,54887	0,80054
0,12351	0,18209	0,61182	0,56078	0,66714	0,75832	0,47753	0,44684	0,56871	0,58647
0,30098	0,96414	0,40448	0,85508	0,34812	0,7643	0,47012	0,53773	0,48426	0,37678
0,75222	0,47597	0,41176	0,63037	0,32812	0,87255	0,376	0,5071	0,67593	0,31736
0,41573	0,56106	0,46137	0,42725	0,38884	0,87932	0,64707	0,38922	0,43231	0,38455
0,51388	0,82566	0,57712	0,65214	0,5383	0,9141	0,56794	0,32138	0,82434	0,7688
0,56934	0,62047	0,82372	0,70959	0,56927	0,78405	0,47187	0,04749	0,85998	0,66271
0,76156	0,73141	0,55815	0,59982	0,49863	0,67427	0,54965	0,7157	0,43808	0,70258
0,69536	0,81439	0,60494	0,53069	0,53415	0,64561	0,61561	0,64616	0,66978	0,56362
0,94721	0,86561	0,51807	0,80483	0,48943	0,5425	0,36168	0,44872	0,37217	0,80223
0,93691	0,26434	0,34751	0,43706	0,62285	0,43061	0,67973	0,40663	0,86336	0,57738
0,71844	0,70481	0,31423	0,93048	0,71501	0,54098	0,69926	0,56336	0,15892	0,63603
0,25919	0,61869	0,54559	0,72551	0,76944	0,59255	0,085989	0,59939	0,81246	0,85871
0,42543	0,4926	0,29611	0,53305	0,38419	0,56654	0,82608	0,57719	0,68608	0,75423
0,21664	0,40875	0,44343	0,641	0,57938	0,73346	0,9293	0,78786	0,53144	0,28291
0,58411	0,64442	0,4608	0,5619	0,71767	0,76806	0,69811	0,79285	0,39405	0,72474
0,67355	0,69953	0,57709	0,48022	0,94628	0,76238	0,43634	0,87382	0,48797	0,68081
0,54078	0,2021	0,48564	0,70572	0,97181	0,77717	0,5369	0,84823	0,49676	0,68597
0,50643	0,6009	0,7851	0,71542	0,36161	0,59055	0,64564	0,94973	0,85216	0,47099
0,64384	0,46266	0,82086	0,63019	0,66351	0,71192	0,43762	0,80127	0,84463	0,74547
0,42931	0,71582	0,6829	0,75938	0,48001	0,54123	0,22821	0,48737	0,78167	0,62545
0,36454	0,71714	0,72139	0,98856	0,34777	0,77574	0,70473	0,39288	0,84891	0,49016
0,50738	0,59188	0,32392	0,82167	0,55211	0,77102	0,5572	0,4915	0,60941	0,65819
0,8516	0,52805	0,49839	0,53005	0,55617	0,8935	0,57777	0,33309	0,64013	0,39967
0,26355	0,71926	0,2132	0,36037	0,3979	0,26365	0,49247	0,31163	0,76762	0,27867
0,25454	0,60937	0,53929	0,42142	0,8188	0,46469	0,66403	0,40831	0,33617	0,26301
0,71702	0,28797	0,44317	0,21055	0,57422	0,032469	0,58805	0,44868	0,19312	0,65504
0,66168	0,782	0,68992	0,12377	0,89882	0,81315	0,60252	0,43869	0,75171	0,61088
0,53684	0,1117	0,72493	0,35629	0,37294	0,46296	0,68252	0,81672	0,42842	0,87797
0,49471	0,18826	0,76981	0,44668	0,57419	0,58225	0,80264	0,87037	0,26929	0,42353
0,55558	0,82203	0,88492	0,60912	0,4386	0,76438	0,7293	0,7083	0,64325	0,55386
0,59055	0,93155	0,64161	0,74242	0,46464	0,6734	0,64202	0,70854	0,30049	0,17091
0,054644	0,38888	0,73051	0,83179	0,67902	0,68659	0,73696	0,5872	0,31538	0,20414
0,65102	0,79504	0,58255	0,5525	0,63867	0,37119	0,62319	0,63753	0,61209	0,8013
0,52629	0,5885	0,5712	0,7313	0,65674	0,50024	0,75943	0,55229	0,70336	0,57819
0,67091	0,45191	0,57358	0,63492	0,46149	0,3154	0,33605	0,54426	0,82449	0,38623
0,67653	0,44872	0,17888	0,78985	0,46424	0,50587	0,4051	0,82227	0,73431	0,60809
0,88311	0,13089	0,69063	0,6766	0,45459	0,33848	0,75036	0,73145	0,76092	0,8864
0,66925	0,4789	0,31874	0,78243	0,72889	0,67659	0,6984	0,79626	0,68319	0,51678
0,86396	0,6467	0,80922	0,89752	0,65041	0,82018	0,7284	0,73169	0,6551	0,79032
0,8778	0,75165	0,62137	0,74701	0,68072	0,64718	0,63434	0,65894	0,64479	0,76431
0,46159	0,80146	0,59717	0,76208	0,37483	0,9526	0,71401	0,9321	0,81182	0,42354
0,67042	0,40291	0,50095	0,88191	0,40342	0,91445	0,76699	0,57488	0,45949	0,25986
0,53982	0,73638	0,35434	0,77221	0,72353	0,85318	0,84961	0,588	0,73912	0,54124
0,49706	0,27475	0,72407	0,71586	0,51819	0,58721	0,80196	0,55021	0,36947	0,53168
0,92597	0,35314	0,47408	0,79389	0,59584	0,82424	0,73326	0,65561	0,50841	0,83557
0,89957	0,31482	0,77712	0,62436	0,70147	0,76372	0,77459	0,59593	0,51784	0,86623
0,88315	0,46953	0,57707	0,89163	0,63799	0,52903	0,74901	0,92712	0,63976	0,8901
0,83135	0,23327	0,902	0,45781	0,82797	0,3777	0,65938	0,78864	0,73514	0,77134
0,74159	0,73606	0,52545	0,39739	0,88849	0,37952	0,65073	0,78147	0,53124	0,86755
0,78109	0,70084	0,45958	0,76461	0,89346	0,57281	0,45375	0,73285	0,32119	0,25857
0,68226	0,90079	0,15573	0,59086	0,8035	0,44797	0,54387	0,50614	0,26084	0,33805
0,71484	0,42865	0,19026	0,47042	0,76466	0,42935	0,26512	0,44615	0,42641	0,3446
0,32632	0,86868	0,91821	0,67608	0,479	0,60476	0,51687	0,51418	0,44064	0,77816
0,3479	0,91698	0,85258	0,54573	0,57044	0,75626	0,4524	0,23671	0,54229	0,72735
0,16103	0,3466	0,56603	0,58128	0,8476	0,68545	0,36566	0,6721	0,97065	0,7699
0,65683	0,65298	0,58535	0,35344	0,93821	0,31655	0,76145	0,63205	0,5074	0,69682
0,89683	0,87181	0,48694	0,74175	0,70325	0,49361	0,83969	0,76822	0,7925	0,77166
0,85914	0,55895	0,70929	0,49116	0,85548	0,71784	0,64188	0,69637	0,30739	0,77334
0,72353	0,40768	0,52471	0,7782	0,6629	0,88992	0,95109	0,60972	0,077915	0,77776
0,67967	0,36454	0,76897	0,85371	0,53493	0,82667	0,75373	0,56359	0,58132	0,56297
0,66734	0,66884	0,56743	0,83639	0,50857	0,79137	0,84937	0,44055	0,070667	0,60873
0,77838	0,69873	0,65222	0,43624	0,59861	0,70908	0,95348	0,7021	0,71794	0,63884
0,88264	0,66358	0,61311	0,61118	0,57482	0,73298	0,89376	0,49031	0,41047	0,19625
0,80297	0,35459	0,6849	0,62634	0,77928	0,53302	0,50133	0,4575	0,69826	0,26978
0,61318	0,39967	0,68837	0,92037	0,65618	0,55169	0,62061	0,73885	0,18886	0,569
0,43283	0,32892	0,60173	0,49032	0,53796	0,66588	0,84797	0,4247	0,61766	0,54112
0,41567	0,46001	0,63293	0,83796	0,72033	0,8921	0,49903	0,4297	0,40646	0,93824
0,31437	0,58317	0,67312	0,56266	0,7057	0,77512	0,62258	0,82659	0,37876	0,49829
0,28869	0,51253	0,87939	0,74514	0,77299	0,8683	0,20883	0,85423	0,92609	0,95103
0,31827	0,53793	0,62237	0,71049	0,60995	0,64851	0,68453	0,91732	0,60068	0,53546
0,28839	0,70567	0,58468	0,6795	0,51226	0,57572	0,59296	0,79343	0,75157	0,61839
0,43215	0,76737	0,8414	0,65273	0,51723	0,58899	0,46523	0,32977	0,67612	0,63089
0,25312	0,56141	0,64043	0,73699	0,52741	0,51948	0,38497	0,55997	0,44287	0,68021
0,5356	0,46609	0,74854	0,7221	0,53465	0,10907	0,4671	0,43861	0,64056	0,86954
0,51884	0,52311	0,7952	0,63252	0,92658	0,44445	0,82391	0,46602	0,28462	0,51118
0,47957	0,31504	0,548	0,83221	0,59735	0,55324	0,34095	0,33816	0,8485	0,56497
0,65479	0,90601	0,57082	0,8833	0,59315	0,50687	0,92567	0,43492	0,76905	0,59099
0,76596	0,64619	0,81556	0,82132	0,67811	0,57337	0,37745	0,15051	0,97994	0,52206
0,79478	0,74652	0,75058	0,54421	0,8444	0,63513	0,53151	0,48067	0,44182	0,90203
0,73893	0,86678	0,44158	0,70915	0,7604	0,5455	0,62729	0,53001	0,62747	0,82203
0,86783	0,38535	0,28016	0,5044	0,6801	0,78228	0,846	0,86612	0,63442	0,86359
0,81061	0,54011	0,37711	0,48829	0,90456	0,56944	0,71768	0,49301	0,7767	0,82708
0,84113	0,32193	0,489	0,78254	0,18874	0,53297	0,83392	0,53456	0,8186	0,87053
0,70406	0,75509	0,5682	0,7491	0,74228	0,58034	0,71042	0,60917	0,7232	0,7389
0,58942	0,79742	0,43308	0,91107	0,82019	0,69447	0,81726	0,68717	0,6733	0,66069
0,6031	0,22195	0,73722	0,35054	0,70791	0,63956	0,56898	0,70746	0,59911	0,63499
0,32663	0,55313	0,73886	0,61285	0,63384	0,69993	0,52185	0,63578	0,58951	0,82102
0,46412	0,59573	0,80014	0,2806	0,42339	0,54144	0,36935	0,58008	0,47887	0,64418
0,46336	0,71424	0,53428	0,72397	0,54481	0,46535	0,33856	0,58386	0,38548	0,58169
0,45766	0,80974	0,72049	0,93828	0,69188	0,43899	0,37682	0,94297	0,3745	0,43426
0,49491	0,59518	0,88476	0,47463	0,67127	0,38724	0,58705	0,96775	0,61973	0,8399
0,49575	0,54072	0,69267	0,44565	0,18297	0,45566	0,1782	0,99722	0,45116	0,81673
0,63031	0,41751	0,63951	0,50678	0,95531	0,94937	0,43608	0,9074	0,18488	0,76928
0,80096	0,27512	0,73673	0,97813	0,35906	0,65467	0,12095	0,74673	0,55312	0,77676
0,56236	0,4898	0,54787	0,92908	0,2602	0,6203	0,4693	0,84882	0,45623	0,62396
0,71302	0,61155	0,80377	0,83723	0,65359	0,80432	0,57971	0,72267	0,55664	0,6009
0,85771	0,75299	0,73459	0,49527	0,71298	0,73383	0,21359	0,89594	0,35741	0,5024
0,76676	0,8651	0,83224	0,34371	0,76435	0,7182	0,53659	0,63621	0,56406	0,69642
0,83367	0,83707	0,83982	0,84171	0,48637	0,73711	0,32832	0,89184	0,51885	0,56468
0,78209	0,43545	0,75072	0,80789	0,32062	0,60529	0,46737	0,50217	0,70402	0,43287
0,51595	0,7025	0,5947	0,9269	0,61908	0,95575	0,81332	0,8162	0,73668	0,42201
0,64446	0,47749	0,66069	0,15549	0,44517	0,59301	0,74522	0,80045	0,41541	0,45739
0,73386	0,47742	0,72416	0,6993	0,34463	0,58768	0,98041	0,5461	0,38278	0,45889
0,51883	0,57466	0,73338	0,70984	0,74641	0,74137	0,62164	0,42203	0,56257	0,7295
0,62919	0,99095	0,64786	0,62832	0,41099	0,66506	0,67563	0,315	0,39835	0,70755
0,47989	0,99187	0,75935	0,86843	0,86154	0,82027	0,60021	0,30692	0,13283	0,67436
0,48285	0,75327	0,73953	0,6578	0,71745	0,25157	0,68992	0,27359	0,64272	0,69481
0,35813	0,42179	0,15953	0,57042	0,36706	0,4292	0,81412	0,17099	0,13561	0,70662
0,59025	0,36133	0,47366	0,49913	0,57964	0,87462	0,39422	0,12539	0,68808	0,62786
0,65492	0,30675	0,81671	0,56083	0,79681	0,67881	0,43965	0,20768	0,77437	0,81913
0,70242	0,069412	0,57303	0,56167	0,27562	0,73977	0,40699	0,31971	0,10847	0,71791
0,76452	0,24265	0,61546	0,60381	0,6246	0,67679	0,30215	0,37438	0,31304	0,84043
0,87095	0,68224	0,79662	0,59459	0,21459	0,48191	0,61727	0,53061	0,46212	0,81066
0,67354	0,8022	0,57102	0,63165	0,21755	0,57681	0,67451	0,73643	0,41039	0,74686
0,75972	0,50602	0,91052	0,55003	0,25798	0,37559	0,51027	0,64407	0,86109	0,82186
0,8419	0,39326	0,44781	0,62266	0,2581	0,53695	0,66119	0,7938	0,68368	0,63932
0,96816	0,096919	0,84352	0,60961	0,7153	0,57131	0,25889	0,8621	0,54208	0,7959
0,86141	0,58984	0,86426	0,50142	0,80852	0,24545	0,51675	0,92769	0,52581	0,73741
0,80349	0,28444	0,7995	0,64048	0,91323	0,39539	0,14001	0,85475	0,53499	0,78007
0,73147	0,37347	0,6183	0,63295	0,64936	0,68836	0,51518	0,96107	0,45316	0,72796
0,59589	0,48974	0,43259	0,83318	0,54508	0,59607	0,31818	0,94124	0,77943	0,7867
0,67102	0,70966	0,33615	0,5956	0,75382	0,70892	0,29159	0,86104	0,83149	0,78515
0,56558	0,6319	0,63289	0,72305	0,65161	0,60722	0,26419	0,63529	0,91125	0,67613
0,53458	0,34584	0,85848	0,54386	0,70151	0,73921	0,57167	0,68236	0,87481	0,72336
0,44702	0,3574	0,40548	0,34958	0,56548	0,88033	0,34741	0,53573	0,90249	0,77952
0,22772	0,30115	0,33685	0,67298	0,67827	0,91229	0,55291	0,4568	0,89779	0,78263
0,38774	0,53494	0,34342	0,69652	0,78348	0,84894	0,24409	0,45806	0,56248	0,98145
0,44024	0,80837	0,822	0,86369	0,5699	0,78192	0,44659	0,40451	0,52488	0,7733
0,19835	0,21638	0,76574	0,43938	0,57404	0,84781	0,5081	0,48319	0,4808	0,62141
0,17145	0,60071	0,68224	0,87164	0,75	0,54512	0,60411	0,48183	0,42612	0,49809
0,50266	0,55909	0,73322	0,054518	0,68657	0,60195	0,61909	0,48586	0,49588	0,67241
0,4368	0,84571	0,63393	0,32053	0,69628	0,74643	0,54946	0,054663	0,11903	0,57408
0,52772	0,87384	0,77073	0,28803	0,86471	0,49351	0,4685	0,38094	0,35365	0,49916
0,62254	0,53548	0,74955	0,50588	0,86201	0,76581	0,38133	0,43218	0,24815	0,56708
0,59351	0,30305	0,64077	0,49473	0,64619	0,6178	0,44174	0,48465	0,30417	0,5647
0,6665	0,76071	0,43034	0,5347	0,68258	0,58714	0,57917	0,58014	0,16424	0,22166
0,60443	0,18802	0,78365	0,56784	0,80092	0,87654	0,54234	0,88315	0,35779	0,63036
0,74752	0,63081	0,68733	0,48587	0,76637	0,83276	0,54985	0,60056	0,58892	0,73537
0,80114	0,55242	0,26348	0,56362	0,49291	0,63792	0,59898	0,69605	0,41182	0,74691
0,8985	0,25448	0,75629	0,52611	0,55688	0,55872	0,66789	0,88229	0,51899	0,7168
0,29037	0,33913	0,73502	0,68109	0,63353	0,43407	0,77072	0,72043	0,43641	0,5549
0,74062	0,55592	0,21865	0,49887	0,31993	0,38171	0,80483	0,44947	0,49147	0,70582
0,62228	0,4606	0,71273	0,51649	0,4258	0,69759	0,79309	0,42156	0,51602	0,50268
0,58961	0,65926	0,64935	0,77076	0,47914	0,74144	0,824	0,46804	0,75634	0,69168
0,3085	0,58675	0,67638	0,66104	0,52404	0,81918	0,80586	0,47134	0,37946	0,69269
0,31245	0,08615	0,68956	0,55723	0,65781	0,90695	0,82255	0,92891	0,25424	0,70818
0,53866	0,2348	0,69238	0,62241	0,50186	0,85939	0,17711	0,93451	0,46788	0,60474
0,78505	0,2867	0,64948	0,51854	0,66717	0,67421	0,50852	0,79836	0,41939	0,35488
0,44343	0,22968	0,59377	0,36165	0,59755	0,74705	0,65473	0,43276	0,87252	0,43757
0,50966	0,60441	0,83538	0,57004	0,58207	0,57932	0,17482	0,69448	0,093242	0,56322
0,61855	0,48852	0,84699	0,35758	0,6627	0,81571	0,34048	0,69067	0,21069	0,83348
0,62437	0,94747	0,84809	0,35948	0,49497	0,78593	0,17048	0,67826	0,76116	0,94614
0,6678	0,39092	0,75816	0,44179	0,43383	0,75743	0,75546	0,76556	0,32547	0,89504
0,51334	0,3746	0,88491	0,75933	0,75596	0,27748	0,32116	0,76026	0,55999	0,61305
0,46957	0,53816	0,99332	0,64545	0,67794	0,85225	0,53422	0,90788	0,46169	0,66275
0,28099	0,97405	0,86195	0,90815	0,66572	0,76388	0,51025	0,79137	0,3834	0,70166
